344	103020618	0.52997
344	103024094	0.776467
344	103006062	0.12147797
344	103039206	0.5431468
344	103032121	0.0020456987
344	103044156	0.71335787
344	103057992	0.78802615
344	103011352	0.24180572
0	103042011	0.7790885
0	101177314	0.92674106
0	103009949	0.41310623
0	103022608	0.18583578
0	103041034	0.7664562
0	103048369	0.8754575
0	103011389	0.85657555
0	103048541	0.97106004
0	103009583	0.8402846
0	103055901	0.8488151
0	103011659	0.7118442
0	103060348	0.93856746
0	103006494	0.83365124
0	103016991	0.24784091
0	103007358	0.8671105
0	103058996	0.84128976
0	103045506	0.85687244
0	103017504	0.90162885
0	103015865	0.029888075
0	103043375	0.81637233
0	103051237	0.5859515
0	103017156	0.95591205
0	103019797	0.96056366
0	103044520	0.3868652
0	103006329	0.8874744
0	103040738	0.4066369
0	103008387	0.63889515
0	103037232	0.42855147
0	103064092	0.98207134
0	103004265	0.05663989
346	103041138	0.018019458
346	103030291	0.7635843
346	103012361	0.037689142
346	103032590	0.0233717
346	103032125	0.0059985677
346	103003480	0.77165776
346	103007230	0.0027274028
346	103015652	0.013513548
346	103014604	0.0010857354
346	103005930	0.38444623
346	103024562	0.15767442
346	103035131	0.02542953
346	103019781	0.7001518
346	103065639	0.1598414
346	103022232	0.0049585453
346	103055875	0.011682633
346	103003589	0.30349144
346	103033453	0.5034656
346	103052228	0.0910788
346	103011401	0.0023542116
346	103039206	0.38227028
347	103060723	0.03497147
347	103038033	0.42150298
347	103011122	0.36515066
347	103005647	0.5075893
347	101520853	0.0026223834
347	103052074	0.0009908779
347	103034466	0.0008095553
347	103046960	0.0010754024
347	103015285	0.6642728
347	103055361	0.79618484
347	103058052	0.80910164
347	103055903	0.0010547247
347	103003002	0.27959368
347	103058235	0.0010435147
347	103044745	0.28431085
347	103035931	0.0011383498
347	103050843	0.0022235117
347	103005852	0.0011175805
347	103062504	0.2745386
347	103000704	0.5860986
347	103057859	0.0011501302
347	103064041	0.0011381957
347	103059718	0.0011583456
347	103021339	0.54794085
347	103004554	0.87137675
347	103029441	0.0010798784
347	103006124	0.21119209
347	103030512	0.20156692
347	103031224	0.06942422
347	103006856	0.8687557
340	103039599	0.705648
340	103004573	0.0013247775
340	103005163	0.01027293
340	103012850	0.0048161456
340	103009266	0.010586618
340	103025624	0.84864146
340	103000184	0.75579226
340	103031401	0.00094380084
340	103048858	0.006935071
340	103029441	0.0011036026
340	103007537	0.0017818026
340	103004955	0.03228165
340	103057020	0.7557564
340	103041614	0.05501808
340	103053044	0.0013721283
340	103052102	0.00083511096
340	103004804	0.0027492896
340	103025736	0.72285575
340	103011548	0.82730126
340	103028285	0.0022154062
340	103045647	0.13151966
340	103043497	0.0021591696
340	103001472	0.009915013
340	103039956	0.075485036
340	103044661	0.0016378883
340	103033318	0.06346909
340	103058235	0.001135891
340	103016244	0.0009899492
340	103038033	0.17696922
340	103024593	0.000918871
341	103033945	0.69845885
341	103042082	0.39340007
341	103042012	0.0030190444
341	103034782	0.7251897
341	103029553	0.706905
341	103039634	0.5562461
341	103005835	0.71425915
341	103036469	0.64871806
341	103055856	0.45029187
341	103038534	0.49949408
341	103006790	0.7768985
341	103014176	0.43439052
341	103043231	0.059824996
341	103017073	0.56529266
341	103011782	0.70710063
341	103037010	0.7040906
341	103020779	0.02516274
341	103021726	0.023646543
341	103016471	0.8127814
341	103009857	0.6882454
341	103057708	0.79532576
341	103040020	0.6914591
341	103056260	0.27816984
341	103029068	0.5102477
341	103056441	0.011143625
341	103036197	0.24931407
341	103042718	0.017258557
341	103054401	0.22092558
341	103047492	0.023171749
341	103016950	0.6745766
342	103027303	0.5217334
342	103004996	0.5047506
342	103019627	0.88271505
342	103053188	0.8134402
342	103007812	0.9575265
342	103019700	0.94747066
342	103031030	0.0012458657
342	103044155	0.9451132
342	103064995	0.6971355
342	103047542	0.8408403
342	103041375	0.87566686
342	103048910	0.0011176761
342	103018848	0.9349672
342	103044754	0.9145437
342	103035832	0.9170623
342	103050111	0.94973266
342	103056260	0.90528667
342	103036197	0.8473037
342	103025206	0.78204834
342	103007086	0.38744044
342	103016815	0.32864094
342	103036781	0.80723244
342	103006984	0.9484915
342	103043231	0.7447245
342	103056441	0.00835058
342	103050534	0.9235472
342	103061254	0.9451866
342	103013783	0.91422516
342	103001802	0.93715507
342	103013229	0.39894417
343	103031651	0.6656581
343	103006733	0.79887015
343	103049843	0.6843019
343	103022271	0.4234622
343	103049900	0.66851646
343	103043019	0.012915632
343	103001897	0.5863003
343	103040379	0.649734
343	103036183	0.6205304
343	103056023	0.381202
343	103002772	0.85854405
343	103019043	0.23689876
343	103066227	0.76321775
343	103020947	0.34304592
343	103044650	0.76290846
343	103014612	0.7138304
343	103003441	0.045272294
343	103026572	0.005269833
343	103059988	0.835014
343	103026918	0.032814976
343	103046875	0.010312839
343	103023594	0.73160166
343	103012954	0.44341967
343	103057244	0.45193446
343	103004076	0.80134165
343	103009668	0.7848761
343	103019667	0.61849916
343	103033081	0.38969168
343	103061967	0.2999476
343	103057768	0.41392082
810	103024417	0.84050995
810	103034838	0.07243692
810	103018072	0.8932953
810	103000103	0.051198896
810	103043477	0.5154765
810	103023585	0.6604184
810	103034562	0.8411759
810	103058107	0.5140687
810	103033407	0.3263167
810	103044603	0.7974391
810	103037470	0.037628595
810	103036156	0.85894287
810	103009813	0.5200236
810	103036020	0.8275747
810	103033257	0.6905163
810	103032359	0.7889388
810	103039229	0.7860149
810	103046874	0.7167281
810	103050868	0.8223881
810	103058653	0.7281563
810	103034118	0.7390831
810	103001040	0.1636628
810	103064191	0.47352836
810	103064951	0.47679755
810	103065027	0.8876431
810	103046234	0.41120416
810	103002454	0.79978615
810	103054179	0.46097887
810	103015319	0.6242121
810	103021611	0.7842745
811	103012252	0.77409446
811	103031416	0.72672343
811	103036823	0.56827545
811	103054065	0.3803183
811	103000845	0.67646796
811	103053441	0.6941338
811	103027629	0.64544606
811	103019668	0.72618866
811	103061388	0.8759898
811	103032980	0.7934181
811	103029093	0.76024765
811	103046452	0.0015191344
811	103031956	0.7536689
811	103023045	0.3754989
811	103024718	0.6448539
811	103048265	0.35448632
811	103013853	0.5075287
811	103022579	0.6283598
811	103044701	0.628272
811	103056926	0.80001175
811	103009883	0.033350598
